id,label,freq,threshold,tp,fn,fp,precision,recall,f1
16,spatula,0.08,0.45,11,135,119,0.08461538461538462,0.07534246575342465,0.07971014492753623
16,spatula,0.08,0.46,11,135,117,0.0859375,0.07534246575342465,0.08029197080291971
16,spatula,0.08,0.47,11,135,117,0.0859375,0.07534246575342465,0.08029197080291971
16,spatula,0.08,0.48,11,135,117,0.0859375,0.07534246575342465,0.08029197080291971
16,spatula,0.08,0.49,11,135,117,0.0859375,0.07534246575342465,0.08029197080291971
16,spatula,0.08,0.5,11,135,117,0.0859375,0.07534246575342465,0.08029197080291971
16,spatula,0.08,0.51,9,137,115,0.07258064516129033,0.06164383561643835,0.06666666666666667
16,spatula,0.08,0.52,9,137,115,0.07258064516129033,0.06164383561643835,0.06666666666666667
16,spatula,0.08,0.53,9,137,115,0.07258064516129033,0.06164383561643835,0.06666666666666667
16,spatula,0.08,0.54,9,137,113,0.07377049180327869,0.06164383561643835,0.06716417910447761
16,spatula,0.08,0.55,9,137,112,0.0743801652892562,0.06164383561643835,0.06741573033707865
16,spatula,0.08,0.56,9,137,112,0.0743801652892562,0.06164383561643835,0.06741573033707865
16,spatula,0.08,0.57,9,137,111,0.075,0.06164383561643835,0.06766917293233082
16,spatula,0.08,0.58,9,137,111,0.075,0.06164383561643835,0.06766917293233082
16,spatula,0.08,0.59,9,137,111,0.075,0.06164383561643835,0.06766917293233082
16,spatula,0.08,0.6,9,137,110,0.07563025210084033,0.06164383561643835,0.06792452830188679
16,spatula,0.08,0.61,9,137,110,0.07563025210084033,0.06164383561643835,0.06792452830188679
16,spatula,0.08,0.62,9,137,110,0.07563025210084033,0.06164383561643835,0.06792452830188679
16,spatula,0.08,0.63,9,137,110,0.07563025210084033,0.06164383561643835,0.06792452830188679
16,spatula,0.08,0.64,9,137,109,0.07627118644067797,0.06164383561643835,0.06818181818181818
16,spatula,0.08,0.65,9,137,106,0.0782608695652174,0.06164383561643835,0.06896551724137931
16,spatula,0.08,0.66,9,137,103,0.08035714285714286,0.06164383561643835,0.06976744186046512
16,spatula,0.08,0.67,9,137,103,0.08035714285714286,0.06164383561643835,0.06976744186046512
16,spatula,0.08,0.68,9,137,103,0.08035714285714286,0.06164383561643835,0.06976744186046512
16,spatula,0.08,0.69,9,137,103,0.08035714285714286,0.06164383561643835,0.06976744186046512
16,spatula,0.08,0.7,9,137,101,0.08181818181818182,0.06164383561643835,0.0703125
16,spatula,0.08,0.71,8,138,100,0.07407407407407407,0.0547945205479452,0.06299212598425197
16,spatula,0.08,0.72,8,138,99,0.07476635514018691,0.0547945205479452,0.06324110671936758
16,spatula,0.08,0.73,8,138,97,0.0761904761904762,0.0547945205479452,0.06374501992031872
16,spatula,0.08,0.74,8,138,96,0.07692307692307693,0.0547945205479452,0.064
16,spatula,0.08,0.75,8,138,95,0.07766990291262135,0.0547945205479452,0.0642570281124498
16,spatula,0.08,0.76,8,138,95,0.07766990291262135,0.0547945205479452,0.0642570281124498
16,spatula,0.08,0.77,8,138,95,0.07766990291262135,0.0547945205479452,0.0642570281124498
16,spatula,0.08,0.78,8,138,91,0.08080808080808081,0.0547945205479452,0.0653061224489796
16,spatula,0.08,0.79,8,138,88,0.08333333333333333,0.0547945205479452,0.06611570247933884
16,spatula,0.08,0.8,8,138,84,0.08695652173913043,0.0547945205479452,0.06722689075630252
16,spatula,0.08,0.81,7,139,82,0.07865168539325842,0.04794520547945205,0.059574468085106386
16,spatula,0.08,0.82,7,139,81,0.07954545454545454,0.04794520547945205,0.05982905982905983
16,spatula,0.08,0.83,7,139,79,0.08139534883720931,0.04794520547945205,0.0603448275862069
16,spatula,0.08,0.84,7,139,78,0.08235294117647059,0.04794520547945205,0.06060606060606061
16,spatula,0.08,0.85,7,139,78,0.08235294117647059,0.04794520547945205,0.06060606060606061
16,spatula,0.08,0.86,7,139,74,0.08641975308641975,0.04794520547945205,0.06167400881057269
16,spatula,0.08,0.87,7,139,74,0.08641975308641975,0.04794520547945205,0.06167400881057269
16,spatula,0.08,0.88,7,139,72,0.08860759493670886,0.04794520547945205,0.06222222222222222
16,spatula,0.08,0.89,6,140,69,0.08,0.0410958904109589,0.05429864253393665
16,spatula,0.08,0.9,4,142,65,0.057971014492753624,0.0273972602739726,0.037209302325581395
16,spatula,0.08,0.91,4,142,62,0.06060606060606061,0.0273972602739726,0.03773584905660377
16,spatula,0.08,0.92,4,142,57,0.06557377049180328,0.0273972602739726,0.03864734299516908
16,spatula,0.08,0.93,4,142,52,0.07142857142857142,0.0273972602739726,0.039603960396039604
16,spatula,0.08,0.94,4,142,44,0.08333333333333333,0.0273972602739726,0.041237113402061855
16,spatula,0.08,0.95,3,143,38,0.07317073170731707,0.02054794520547945,0.03208556149732621
16,spatula,0.08,0.96,1,145,33,0.029411764705882353,0.00684931506849315,0.011111111111111112
16,spatula,0.08,0.97,1,145,22,0.043478260869565216,0.00684931506849315,0.011834319526627219
16,spatula,0.08,0.98,1,145,14,0.06666666666666667,0.00684931506849315,0.012422360248447204
16,spatula,0.08,0.99,0,146,7,0.0,0.0,0.0
16,spatula,0.08,1.0,0,146,0,0.0,0.0,0.0
17,sponge,0.07,0.0,126,0,1693,0.06926882902693787,1.0,0.12956298200514138
17,sponge,0.07,0.01,54,72,752,0.06699751861042183,0.42857142857142855,0.11587982832618025
17,sponge,0.07,0.02,41,85,544,0.07008547008547009,0.3253968253968254,0.11533052039381153
17,sponge,0.07,0.03,31,95,433,0.0668103448275862,0.24603174603174602,0.10508474576271186
17,sponge,0.07,0.04,28,98,368,0.0707070707070707,0.2222222222222222,0.10727969348659004
17,sponge,0.07,0.05,25,101,330,0.07042253521126761,0.1984126984126984,0.10395010395010396
17,sponge,0.07,0.06,21,105,299,0.065625,0.16666666666666666,0.09417040358744394
17,sponge,0.07,0.07,17,109,261,0.06115107913669065,0.1349206349206349,0.08415841584158416
17,sponge,0.07,0.08,16,110,244,0.06153846153846154,0.12698412698412698,0.08290155440414508
17,sponge,0.07,0.09,15,111,223,0.06302521008403361,0.11904761904761904,0.08241758241758242
17,sponge,0.07,0.1,15,111,207,0.06756756756756757,0.11904761904761904,0.08620689655172414
17,sponge,0.07,0.11,15,111,193,0.07211538461538461,0.11904761904761904,0.08982035928143713
17,sponge,0.07,0.12,13,113,182,0.06666666666666667,0.10317460317460317,0.08099688473520249
17,sponge,0.07,0.13,12,114,167,0.0670391061452514,0.09523809523809523,0.07868852459016394
17,sponge,0.07,0.14,12,114,164,0.06818181818181818,0.09523809523809523,0.07947019867549669
17,sponge,0.07,0.15,10,116,153,0.06134969325153374,0.07936507936507936,0.06920415224913495
17,sponge,0.07,0.16,10,116,142,0.06578947368421052,0.07936507936507936,0.07194244604316546
17,sponge,0.07,0.17,10,116,135,0.06896551724137931,0.07936507936507936,0.07380073800738007
17,sponge,0.07,0.18,10,116,127,0.072992700729927,0.07936507936507936,0.07604562737642585
17,sponge,0.07,0.19,8,118,120,0.0625,0.06349206349206349,0.06299212598425197
17,sponge,0.07,0.2,6,120,113,0.05042016806722689,0.047619047619047616,0.04897959183673469
17,sponge,0.07,0.21,6,120,109,0.05217391304347826,0.047619047619047616,0.04979253112033195
17,sponge,0.07,0.22,6,120,106,0.05357142857142857,0.047619047619047616,0.05042016806722689
17,sponge,0.07,0.23,5,121,102,0.04672897196261682,0.03968253968253968,0.04291845493562232
17,sponge,0.07,0.24,5,121,100,0.047619047619047616,0.03968253968253968,0.04329004329004329
17,sponge,0.07,0.25,4,122,96,0.04,0.031746031746031744,0.035398230088495575
17,sponge,0.07,0.26,4,122,95,0.04040404040404041,0.031746031746031744,0.035555555555555556
17,sponge,0.07,0.27,4,122,93,0.041237113402061855,0.031746031746031744,0.03587443946188341
17,sponge,0.07,0.28,4,122,90,0.0425531914893617,0.031746031746031744,0.03636363636363636
17,sponge,0.07,0.29,4,122,86,0.044444444444444446,0.031746031746031744,0.037037037037037035
17,sponge,0.07,0.3,3,123,83,0.03488372093023256,0.023809523809523808,0.02830188679245283
17,sponge,0.07,0.31,3,123,80,0.03614457831325301,0.023809523809523808,0.028708133971291867
17,sponge,0.07,0.32,3,123,75,0.038461538461538464,0.023809523809523808,0.029411764705882353
17,sponge,0.07,0.33,3,123,72,0.04,0.023809523809523808,0.029850746268656716
17,sponge,0.07,0.34,3,123,69,0.041666666666666664,0.023809523809523808,0.030303030303030304
17,sponge,0.07,0.35,3,123,64,0.04477611940298507,0.023809523809523808,0.031088082901554404
17,sponge,0.07,0.36,3,123,62,0.046153846153846156,0.023809523809523808,0.031413612565445025
17,sponge,0.07,0.37,3,123,62,0.046153846153846156,0.023809523809523808,0.031413612565445025
17,sponge,0.07,0.38,3,123,61,0.046875,0.023809523809523808,0.031578947368421054
